"DistrictName","EstablishmentCode","EstablishmentName","BRCName","CRCName","SchoolLevel","ManagementName","LocalityHabitation","SubdivisionName","ConstituencyName","RevenueBlockName","CivicBodyName","WardName","PostOfficeName","PhoneNo","FaxNo","EmailID","Website","LocatedInRuralOrUrban","DiseCode","EstablishedDate","DistrictHQDistance (in Km)","CRCDistance (in Km)","BACDistance (in Km)","IsRecognized","RecognizedBy","ContactPersonName","LowestClass","HighestClass","BoardName"
"East","S0230","PHENZONG GOVERNMENT PRIMARY SCHOOL","Ranka Brc","Ranka Government Senior Secondary School","PS","State Govt.","NA","Gangtok","Upper-burtuk","Gangtok","Ranka","Rai Gaon","Ranipool","NA","NA","NA","NA","Urban Area","NA","37622","15","3","3","Recognized","state government","NA","Class 1","Class 5","C.B.S.E."
"East","S0183","RANKA GOVERNMENT SENIOR SECONDARY SCHOOL","Ranka Brc","Ranka Government Senior Secondary School","SSS","State Govt.","ZERO DHAJEY","Gangtok","Upper-burtuk","Ranka","Ranka","Sangtong","Dhajey","3592252266","NA","sabita.pradhan64@yahoo.com","NA","Urban Area","NA","17533","16","0","1","Recognized","state government","NA","Class 1","Class 12","C.B.S.E."
"East","S0223","RANKA RAI GAON GOVERNMENT PRIMARY SCHOOL","Ranka Brc","Ranka Government Senior Secondary School","PS","State Govt.","RANKA RAI GAON","Gangtok","Upper-burtuk","Ranka","Ranka","Rai Gaon","Dhajey","NA","NA","NA","NA","Urban Area","11040307603","31413","15","2.5","2","Recognized","state government of sikkim","NA","Class 1","Class 5","C.B.S.E."
"East","S0936","RISING ACADEMY, THAMIDARA","Ranka Brc","Ranka Government Senior Secondary School","PS","Private (Unaided)","THAMIDARA-RESHITHANG","Gangtok","Upper-burtuk","Ranka","Luing Perbing","Thamidara","Luing","9733013483","NA","NA","NA","Urban Area","900702","36526.49444444444","10","5","5","Not Recognized","NA","NA","Class 1","Class 5","NA"
"East","S0489","SAMALINGDUM GOVERNMENT JUNIOR HIGH SCHOOL","Ranka Brc","Ranka Government Senior Secondary School","JHS","State Govt.","NEAR RANKA","Gangtok","Martam-rumtek","Lingdum","Rey Mendu","Sebek Lingdum","Lingdum","9434109706","NA","NA","NA","Urban Area","NA","28856","22","3","3","Recognized","State Government","NA","Class 1","Class 8","C.B.S.E."
"East","S1250","STAR LIGHT ACADEMY, LUING PERBING","Ranka Brc","Ranka Government Senior Secondary School","PS","Private (Unaided)","LUING PERBING","Gangtok","Upper-burtuk","Sangtong","Luing Perbing","Perbing","Dhajey","9832027391","NA","NA","NA","Urban Area","NA","39428.59861111111","20","0","3","Recognized","HRDD","NA","Class 1","Class 5","NA"
"East","S0218","ADAMPOOL GOVERNMENT JUNIOR HIGH SCHOOL","Ranka Brc","Rumtek Government Senior Secondary School","JHS","State Govt.","RAWTEY-RUMTEK","Gangtok","Martam-rumtek","Rawate-rumtak","Rawtey Rumtek","Rawatey Rumtek","Rawtey Rumtek","NA","NA","adampooljhs@yahoo.in","NA","Urban Area","900104","28491","15","6","17","Recognized","state government","NA","Class 1","Class 8","C.B.S.E."
"East","S0931","BLOSSOM SCHOOL, RAWTEY RUMTEK","Ranka Brc","Rumtek Government Senior Secondary School","JHS","Private (Unaided)","RAWTEY, RUMTEK","Gangtok","Martam-rumtek","Ranka","Rawtey Rumtek","Rawatey Rumtek","Rawtey Rumtek","251861","NA","NA","NA","Urban Area","NA","35490.64236111111","16","5","16","Recognized","Govt Of Sikkm HRDD","NA","Class 1","Class 8","NA"
"East","S0206","CHINZEY GOVERNMENT PRIMARY SCHOOL","Ranka Brc","Rumtek Government Senior Secondary School","PS","State Govt.","CHINZEY","Gangtok","Martam-rumtek","Rawate-rumtak","Rawtey Rumtek","Chinzey","Rawtey Rumtek","9434447047","NA","NA","NA","Urban Area","11040900401","29221","18","7","18","Recognized","state government","NA","Class 1","Class 5","C.B.S.E."
"East","S1144","KARMA DHARMA CHAKRA SCHOOL, RUMTEK","Ranka Brc","Rumtek Government Senior Secondary School","JHS","Private (Unaided)","RUMTEK","Gangtok","Martam-rumtek","Rawate-rumtak","Rawtey Rumtek","Rumtek Rumtek Kagyud Gumpa","Rawtey Rumtek","9733209469","NA","NA","NA","Urban Area","11040900110","27089.39652777778","26","5","20","Recognized","Govt of Sikkim HRDD","NA","Class 1","Class 8","NA"
"East","S0199","MAHABIR GOVERNMENT PRIMARY SCHOOL","Ranka Brc","Rumtek Government Senior Secondary School","PS","State Govt.","RAY MINDU","Gangtok","Martam-rumtek","Rey","Rey Mendu","Tephyak Mendu","Ray Mindu","9434449093","NA","NA","NA","Urban Area","NA","32143","24","7","9","Recognized","hrdd govt. of Sikkim","NA","Class 1","Class 5","C.B.S.E."
"East","S0934","NAV YUG PUBLIC SCHOOL, SAJONG","Ranka Brc","Rumtek Government Senior Secondary School","JHS","Private (Unaided)","SAJONG","Gangtok","Martam-rumtek","Rawate-rumtak","Rawtey Rumtek","Shyagyong Rumtek","Rawtey Rumtek","3592252566","NA","NA","NA","Urban Area","NA","38353.66458333333","19","2","10","Recognized","NA","NA","Class 1","Class 8","NA"
"East","S0930","PIONEER PREPARATORY SCHOOL, KAIYATHANG","Ranka Brc","Rumtek Government Senior Secondary School","PS","Private (Unaided)","KAIYATHANG-RUMTEK","Gangtok","Martam-rumtek","Shyagyong-rumtek","Rawtey Rumtek","Rumtek Rumtek Kagyud Gumpa","Rumtek","9434410609","NA","NA","NA","Urban Area","900106","34386.61944444444","25","3","17.5","Recognized","HRDD281/S/E/10","NA","Class 1","Class 5","NA"
"East","S0222","REY MINDU GOVERNMENT JUNIOR HIGH SCHOOL","Ranka Brc","Rumtek Government Senior Secondary School","JHS","State Govt.","NA","Gangtok","Martam-rumtek","Rey","Rey Mendu","Rey","Ray Mindu","NA","NA","NA","NA","Urban Area","900103","21551","25","8","8","Recognized","CBSE","NA","Class 1","Class 8","C.B.S.E."
"East","S0181","RUMTEK GOVERNMENT SENIOR SECONDARY SCHOOL","Ranka Brc","Rumtek Government Senior Secondary School","SSS","State Govt.","RAWTEY, RUMTEK","Gangtok","Martam-rumtek","Ranka","Rawtey Rumtek","Rumtek Rumtek Kagyud Gumpa","Rumtek","3592252266","NA","schoolrumtek@yahoo.com","NA","Urban Area","900101","17899","22","0","15","Recognized","C.B.S.E","NA","Class 1","Class 12","C.B.S.E."
"East","S0215","RUMTEK KAIYATHANG GOVERNMENT PRIMARY SCHOOL","Ranka Brc","Rumtek Government Senior Secondary School","PS","State Govt.","KAIYATHANG RUMTEK","Gangtok","Martam-rumtek","Rawate-rumtak","Rawtey Rumtek","Shyagyong Rumtek","Rumtek","NA","NA","NA","NA","Urban Area","900102","30317","25","3","18","Recognized","state government","NA","Class 1","Class 5","C.B.S.E."
"East","S0196","SAJONG TIMPEM GOVERNMENT PRIMARY SCHOOL","Ranka Brc","Rumtek Government Senior Secondary School","PS","State Govt.","TIMPEM","Gangtok","Martam-rumtek","Ranka","Rey Mendu","Tephyak Mendu","Ray Mindu","9775952448","NA","NA","NA","Urban Area","900301","29952","22","4","13","Recognized","hrdd govt. of Sikkim","NA","Class 1","Class 5","C.B.S.E."
"East","S0124","CHUJACHEN GOVERNMENT SENIOR SECONDARY SCHOOL","Regu Brc","Chujachen Government Senior Secondary School","SSS","State Govt.","CHUJACHEN","Rongli","Chujachen","Chujachen","Chujachen","Markang","Rongli Bazar","NA","NA","principalchujachen@yahoo.com","NA","Urban Area","NA","27030","70","76","68","Recognized","State Government","NA","Class 1","Class 12","C.B.S.E."
"East","S0154","CHUJACHEN LUNGCHOK GOVERNMENT PRIMARY SCHOOL","Regu Brc","Chujachen Government Senior Secondary School","PS","State Govt.","LUNGCHOK BUSTY","Rongli","Chujachen","Chujachen","Chujachen","Lok Lungchok","Chujachen","NA","NA","NA","NA","Urban Area","NA","27515","80","5","12","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S1419","DEEP JYOTI ACCADEMY ROLEP","Regu Brc","Chujachen Government Senior Secondary School","NA","NA","ROLEP","Rongli","Gnathang-machong","Rongli And Rhenak Forest Blocks","Regoh","Dokchin","Rongli Bazar","8371849455","NA","NA","NA","Urban Area","11040400204","39486.47708333333","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"East","S0145","DODACHEN GOVERNMENT PRIMARY SCHOOL","Regu Brc","Chujachen Government Senior Secondary School","PS","State Govt.","DODACHEN","Rongli","Gnathang-machong","Chujachen","Rolep Lamaten","Upper Lamaten","Rolep","7602240936","NA","NA","NA","Urban Area","NA","27030","150","12","17","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S0910","DOLPHIN ACADEMY,CHUJACHEN","Regu Brc","Chujachen Government Senior Secondary School","JHS","Local Body","CHUJACHEN","Rongli","Chujachen","Chujachen","Chujachen","Sungdung","Rongli Bazar","8016579149","NA","NA","NA","Urban Area","11010400107","36746.61944444444","78","0","5","Not Recognized","NA","NA","Class 1","Class 8","NA"
"East","S0186","GANGYAP GOVERNMENT PRIMARY SCHOOL (E)","Regu Brc","Chujachen Government Senior Secondary School","PS","State Govt.","CHUJACHEN","Rongli","Chujachen","Chujachen","Chujachen","Rewlakha","Rongli Bazar","NA","NA","NA","NA","Urban Area","11040400105","38353","80","2","5","Recognized","SSA","NA","Class 1","Class 5","C.B.S.E."
"East","S0908","GREAT HEIGHT ACADEMY, CHUJACHEN","Regu Brc","Chujachen Government Senior Secondary School","PS","Private (Unaided)","CHUJACHEN","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Chujachen","Markang","Rongli Bazar","9800665592","NA","NA","NA","Urban Area","NA","38023.61944444444","75","0","8","Recognized","HRDD","NA","Class 1","Class 5","NA"
"East","S0191","LAMATEN GOVERNMENT PRIMARY SCHOOL (E)","Regu Brc","Chujachen Government Senior Secondary School","PS","State Govt.","LAMATEN","Rongli","Gnathang-machong","Chujachen","Rolep Lamaten","Middle Lamaten","Rolep","NA","NA","NA","NA","Urban Area","NA","17168","85","6","10","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S1420","LITTLE HEAVEN ACADEMY","Regu Brc","Chujachen Government Senior Secondary School","PS","Private (Unaided)","ROLEP, EAST SIKKIM","Rongli","Gnathang-machong","Rongli And Rhenak Forest Blocks","Rolep Lamaten","Rolep","Rolep","NA","NA","NA","NA","Urban Area","NA","41275.47708333333","0","0","0","Not Recognized","NA","NA","Class 1","Class 5","NA"
"East","S0171","LOK DARA GOVERNMENT PRIMARY SCHOOL","Regu Brc","Chujachen Government Senior Secondary School","PS","State Govt.","LOK DARA BUSTY","Rongli","Chujachen","Chujachen","Chujachen","Lok Lungchok","Chujachen","NA","NA","NA","NA","Urban Area","400103","29952","85","3","10","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S0098","POSAKEY GOVERNMENT PRIMARY SCHOOL","Regu Brc","Chujachen Government Senior Secondary School","PS","State Govt.","POSAKEY","Rongli","Chujachen","Chujachen","Chujachen","Poshokey","Rongli Bazar","NA","NA","NA","NA","Urban Area","NA","38412","95","1","8","Recognized","State Government","NA","Class 1","Class 5","NA"
"East","S0917","RAINBOW ACADEMY, ROLEP","Regu Brc","Chujachen Government Senior Secondary School","PS","Private (Unaided)","ROLEP","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Rolep Lamaten","Rolep","Rolep","8016571105","NA","paldenzongpa@gmail.com","NA","Urban Area","NA","37266.38958333333","95","2","15","Recognized","GOVT. OF SIKKIM","NA","Class 1","Class 5","NA"
"East","S0135","ROLEP GOVERNMENT SECONDARY SCHOOL","Regu Brc","Chujachen Government Senior Secondary School","SS","State Govt.","ROLEP","Rongli","Gnathang-machong","Rongli And Rhenak Forest Blocks","Rolep Lamaten","Rolep","Rongli Bazar","9547245534","NA","rolepsecschool1975@gmail.com","NA","Urban Area","NA","27395","90","15","20","Recognized","State Government","NA","Class 1","Class 10","C.B.S.E."
"East","S1386","ST. MARYS SCHOOL, SUNGDUNG","Regu Brc","Chujachen Government Senior Secondary School","PS","Private (Unaided)","SUNGDUNG","Rongli","Chujachen","Chujachen","Chujachen","Sungdung","Rongli Bazar","7407382172","NA","NA","NA","Urban Area","NA","39125.43819444445","67","3","4","Not Recognized","NA","NA","Class 1","Class 5","NA"
"East","S0178","AGRIGAON GOVERNMENT PRIMARY SCHOOL","Regu Brc","Dalapchen Government Secondary School","PS","State Govt.","AGRIGAON BUSTY","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Aritar","Kutitar","Rhenock","9679667988","NA","NA","NA","Urban Area","11040500402","30682","62","8","18","Recognized","State Government HRDD","NA","Class 1","Class 5","C.B.S.E."
"East","S0129","ARITAR GOVERNMENT SECONDARY SCHOOL","Regu Brc","Dalapchen Government Secondary School","SS","State Govt.","ARITAR","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Aritar","Aritar Maneydara","Rhenock","NA","NA","NA","NA","Urban Area","NA","16803","90","5","12","Recognized","HRDD","NA","Class 1","Class 10","C.B.S.E."
"East","S0180","CHANDANEY GOVERNMENT PRIMARY SCHOOL","Regu Brc","Dalapchen Government Secondary School","PS","State Govt.","CHANDANEY BUSTY","Rongli","Chujachen","Dalapchand","Dalapchen","Katahar Botey","Dalapchhen","9933784138","NA","NA","NA","Urban Area","400901","29952","70","8","15","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S0106","DALAPCHAND GOVERNMENT SECONDARY SCHOOL","Regu Brc","Dalapchen Government Secondary School","SS","State Govt.","UPPER DALAPCHAND","Rongli","Chujachen","Dalapchand","Dalapchen","Mangkhim","Dalapchhen","9933805805","NA","NA","NA","Urban Area","400601","20090","70","0","5","Recognized","State Government","NA","Class 1","Class 10","C.B.S.E."
"East","S0104","DEOLING GOVERNMENT PRIMARY SCHOOL","Regu Brc","Dalapchen Government Secondary School","PS","State Govt.","DEOLING","Rongli","Chujachen","Dalapchand","Dalapchen","Deoling","Dalapchhen","7602240934","NA","NA","NA","Urban Area","NA","29952","107","6","12","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S1236","FUTURE STAR ACADEMY, ARITAR","Regu Brc","Dalapchen Government Secondary School","PS","Private (Unaided)","ARITAR","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Aritar","Aritar Maneydara","Aritar","9593395594","NA","NA","NA","Urban Area","NA","36526.38958333333","76","7","12","Not Recognized","NA","NA","Class 1","Class 5","NA"
"East","S0103","KATARBOTEY GOVERNMENT PRIMARY SCHOOL","Regu Brc","Dalapchen Government Secondary School","PS","State Govt.","KATARBOTEY","Rongli","Chujachen","Dalapchand","Dalapchen","Katahar Botey","Dalapchhen","9933409513","NA","NA","NA","Urban Area","NA","30317","70","2","11","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S0184","MIDDLE ARITAR GOVERNMENT PRIMARY SCHOOL","Regu Brc","Dalapchen Government Secondary School","PS","State Govt.","MIDDLE ARITAR","Rongli","Rhenock","Aritar And Padamchen","Aritar","Pradhan Gaon","Rhenock","9932316990","NA","NA","NA","Urban Area","NA","31048","85","4","20","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S0134","RHENOCK GOVERNMENT SENIOR SECONDARY SCHOOL","Regu Brc","Dalapchen Government Secondary School","SSS","State Govt.","ARITAR GPU","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Aritar","Kingstone","Rhenock","253602","NA","NA","NA","Urban Area","NA","1886-01-01 00:00:00.000","46","0","13","Recognized","State Government","NA","Class 1","Class 12","C.B.S.E."
"East","S0173","RHENOCK KHAMDONG GOVERNMENT JUNIOR HIGH SCHOOL","Regu Brc","Dalapchen Government Secondary School","JHS","State Govt.","KUTITAR","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Aritar","Kutitar","Rhenock","253652/8016022098","NA","NA","NA","Urban Area","NA","21551","65","5","15","Recognized","state government","NA","Class 1","Class 8","C.B.S.E."
"East","S1113","RISING ACADEMY, LOWER DALAPCHAND","Regu Brc","Dalapchen Government Secondary School","PS","Private (Unaided)","LOWER DALAPCHAND","Rongli","Chujachen","Dalapchand","Dalapchen","Mandir Gaon","Dalapchhen","9547594125","NA","NA","NA","Urban Area","NA","38718.61944444444","3","4","2","Recognized","BLOCK COMMITEE AND STATE GOVT.","NA","Class 1","Class 5","NA"
"East","S0919","SARASWATI SISHU VIDYALAYA, DALAPCHAND","Regu Brc","Dalapchen Government Secondary School","PS","Private (Unaided)","DALAPCHAND","Rongli","Chujachen","Dalapchand","Dalapchen","Katahar Botey","Upper Dalapchen","9800786813/9002206030","NA","NA","NA","Urban Area","NA","37257.38958333333","82","1","4","Recognized","VIDYA BHARATI SIKKIM","NA","Class 1","Class 5","NA"
"East","S0144","THUNGSUNG GOVERNMENT PRIMARY SCHOOL","Regu Brc","Dalapchen Government Secondary School","PS","State Govt.","THUNGSUNG","Rongli","Chujachen","Aritar And Padamchen","Aritar","Gumpa Simana Gaon 1 Rhenock Bora Ka","Aritar","NA","NA","NA","NA","Urban Area","NA","29068","10","1","8","Recognized","HRDD","NA","Class 1","Class 5","C.B.S.E."
"East","S0189","UPPER KHAMDONG GOVERNMENT PRIMARY SCHOOL","Regu Brc","Dalapchen Government Secondary School","PS","State Govt.","UPPER KHAMDONG","Rongli","Chujachen","Aritar And Padamchen","Aritar","Khamdung","Rhenock","NA","NA","NA","NA","Urban Area","11040500501","29587","60","2","6","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S0916","VIDYA BHARATI SCHOOL, RONGLI","Regu Brc","Dalapchen Government Secondary School","PS","Local Body","RONGLI BAZAR","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Regoh","Sisney","Rongli Bazar","9832540038","NA","NA","NA","Urban Area","NA","36924.61944444444","72","5","3","Not Recognized","NA","NA","Class 1","Class 5","C.B.S.E."
"East","S0924","BOSKO ENGLISH SCHOOL,LINGTAM DIKLING","Regu Brc","Lingtam Government Secondary School","JHS","Private (Unaided)","LINGTAM DAKLINE","Rongli","Chujachen","Subanedara","Premlakha Subaneydara","Agam Lok","Lingtam","9933922874","NA","NA","NA","Urban Area","NA","37987.40416666667","76","9","9","Recognized","STATE GOVT.","NA","Class 1","Class 8","I.C.S.E."
"East","S0672","BOUCHEN GOVERNMENT PRIMARY SCHOOL","Regu Brc","Lingtam Government Secondary School","PS","State Govt.","BOUCHEN","Rongli","Chujachen","Phadamchen","Lingtam","Upper Lingtam","Phadamchen","NA","NA","NA","NA","Urban Area","NA","29221","80","12","25","Recognized","NA","NA","Class 1","Class 5","C.B.S.E."
"East","S0922","GOOD STARS ACADEMY, PHADAMCHEN","Regu Brc","Lingtam Government Secondary School","JHS","Private (Unaided)","PHADAMCHEN","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Lingtam","Nimachen","Phadamchen","9933489138","NA","NA","NA","Urban Area","NA","35830.61944444444","87","1","26","Recognized","HRDD GOVT. OF SIKKIM","NA","Class 1","Class 8","NA"
"East","S0112","LINGTAM GOVERNMENT SECONDARY SCHOOL","Regu Brc","Lingtam Government Secondary School","SS","State Govt.","LINGTAM SOMDONG","Rongli","Chujachen","Subanedara","Premlakha Subaneydara","Agam Lok","Lingtam","9932878107","NA","lingtamsecondaryschool@yahoo.com","NA","Urban Area","201601","25204","100","0","11","Recognized","Govt.of Sikkim","NA","Class 1","Class 10","C.B.S.E."
"East","S0160","NIMACHEN GOVERNMENT PRIMARY SCHOOL","Regu Brc","Lingtam Government Secondary School","PS","State Govt.","NIMACHEN","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Lingtam","Nimachen","Rongli Bazar","9434407453","NA","NA","NA","Urban Area","NA","34700","85","9","28","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S0149","PASTING GOVERNMENT PRIMARY SCHOOL","Regu Brc","Lingtam Government Secondary School","PS","State Govt.","PASTING","Rongli","Chujachen","Lingtam","Lingtam","Middle Lingtam","Lingtam","7602347977/9832039345","NA","NA","NA","Urban Area","NA","28171","72","3","12","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"East","S1482","PEMA TSEL ACADEMY(PHADAMCHEN)","Regu Brc","Lingtam Government Secondary School","JHS","Private (Unaided)","PHADAMCHEN","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Lingtam","Phadamchen","Phadamchen","9635934368","NA","NA","NA","Urban Area","NA","41725.48125","110","13","22","Recognized","HRDD GOVT. OF SIKKIM","NA","Class 1","Class 8","NA"
"East","S0121","PHADAMCHEN GOVERNMENT SECONDARY SCHOOL","Regu Brc","Lingtam Government Secondary School","SS","State Govt.","PHADAMCHEN","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Lingtam","Phadamchen","Phadamchen","9647857686","NA","NA","NA","Urban Area","401801","20722","100","12","30","Recognized","State Government","NA","Class 1","Class 10","C.B.S.E."
"East","S0926","SARASWATI SHISHU NIKETAN, LINGTAM","Regu Brc","Lingtam Government Secondary School","PS","Local Body","LINGTAM","Rongli","Chujachen","Rongli And Rhenak Forest Blocks","Regoh","Sisney","Lingtam","7872883677","NA","NA","NA","Urban Area","80926","37257.38958333333","90","0","12","Recognized","VIDHYA BHARATI SIKKIM","NA","Class 1","Class 5","C.B.S.E."
